community,liter_num,done_date,developer,floor,area,num_beds,price_per_m,date
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,3-6,70.0,2,148500,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,7-11,70.0,2,149600,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,12-16,70.0,2,150700,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,17-21,70.0,2,151900,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,3-6,83.0,2,146300,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,7-11,83.0,2,147400,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,12-16,83.0,2,148500,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,17-21,83.0,2,149600,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,3-6,86.0,3,145200,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,7-11,86.0,3,146300,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,12-16,86.0,3,147400,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,17-21,86.0,3,148500,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,3-6,91.0,3,143000,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,7-11,91.0,3,144100,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,12-16,91.0,3,145200,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,17-21,91.0,3,146300,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,3-6,110.0,3,128600,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,7-11,110.0,3,129700,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,12-16,110.0,3,130800,2023-02-15
ЖК «Режиссёр» ,3,,ООО «СЗ ТЕЛЕКОМСТРОЙ»,17-21,110.0,3,131900,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,1,30.0,0,163100,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,2-3,30.0,0,165300,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,4-7,30.0,0,167500,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,8-12,30.0,0,169800,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,1,40.0,1,158500,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,2-3,40.0,1,160800,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,4-7,40.0,1,164100,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,8-12,40.0,1,166300,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,1,55.0,2,142200,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,2-3,55.0,2,145500,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,4-7,55.0,2,148800,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,8-12,55.0,2,151000,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,1,63.0,2,140000,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,2-3,63.0,2,142200,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,4-7,63.0,2,145500,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,8-12,63.0,2,147700,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,1,83.0,3,133300,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,2-3,83.0,3,135500,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,4-7,83.0,3,138800,2023-02-15
ЖК «Небо»,1,1 квартал 2024,ООО «СЗ Ярославская»,8-12,83.0,3,141000,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,1,30.0,0,169000,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,2-3,30.0,0,171200,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,4-7,30.0,0,173400,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,8-12,30.0,0,175700,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,1,40.0,1,160600,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,2-3,40.0,1,162900,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,4-7,40.0,1,166200,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,8-12,40.0,1,168400,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,1,55.0,2,144000,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,2-3,55.0,2,147300,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,4-7,55.0,2,150600,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,8-12,55.0,2,152800,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,1,63.0,2,141800,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,2-3,63.0,2,144000,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,4-7,63.0,2,147300,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,8-12,63.0,2,149500,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,1,83.0,3,133300,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,2-3,83.0,3,135500,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,4-7,83.0,3,138800,2023-02-15
ЖК «Небо»,2,1 квартал 2024,ООО «СЗ Ярославская»,8-12,83.0,3,141000,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,1,30.0,0,168600,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,2-3,30.0,0,170800,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,4-7,30.0,0,173000,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,8-12,30.0,0,175300,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,1,40.0,1,159700,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,2-3,40.0,1,162000,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,4-7,40.0,1,165300,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,8-12,40.0,1,167500,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,1,55.0,2,141000,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,2-3,55.0,2,144300,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,4-7,55.0,2,147600,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,8-12,55.0,2,149800,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,1,63.0,2,138800,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,2-3,63.0,2,141000,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,4-7,63.0,2,144300,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,8-12,63.0,2,146500,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,1,83.0,3,144300,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,2-3,83.0,3,146500,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,4-7,83.0,3,149800,2023-02-15
ЖК «Небо»,3,3 квартал 2024,ООО «СЗ Ярославская»,8-12,83.0,3,152000,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,1,30.0,0,169100,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,2-3,30.0,0,171300,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,4-7,30.0,0,173500,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,8-12,30.0,0,175800,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,1,40.0,1,160900,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,2-3,40.0,1,163200,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,4-7,40.0,1,166500,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,8-12,40.0,1,168700,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,1,55.0,2,141000,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,2-3,55.0,2,144300,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,4-7,55.0,2,147600,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,8-12,55.0,2,149800,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,1,63.0,2,138800,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,2-3,63.0,2,141000,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,4-7,63.0,2,144300,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,8-12,63.0,2,146500,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,1,83.0,3,144300,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,2-3,83.0,3,146500,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,4-7,83.0,3,149800,2023-02-15
ЖК «Небо»,4,3 квартал 2024,ООО «СЗ Ярославская»,8-12,83.0,3,152000,2023-02-15
"ЖК «URAL», ",nan,4 квартал 2024,ООО «СЗ ВЕРТИКАЛЬ»,3-6,24.0,0,192000,2023-02-15
"ЖК «URAL», ",nan,4 квартал 2024,ООО «СЗ ВЕРТИКАЛЬ»,7-15,24.0,0,197700,2023-02-15
"ЖК «URAL», ",nan,4 квартал 2024,ООО «СЗ ВЕРТИКАЛЬ»,16-23,24.0,0,206700,2023-02-15
"ЖК «URAL», ",nan,4 квартал 2024,ООО «СЗ ВЕРТИКАЛЬ»,3-6,36.0,1,185900,2023-02-15
"ЖК «URAL», ",nan,4 квартал 2024,ООО «СЗ ВЕРТИКАЛЬ»,7-15,36.0,1,191500,2023-02-15
"ЖК «URAL», ",nan,4 квартал 2024,ООО «СЗ ВЕРТИКАЛЬ»,16-23,36.0,1,193800,2023-02-15
"ЖК «URAL», ",nan,4 квартал 2024,ООО «СЗ ВЕРТИКАЛЬ»,3-6,47.0,1,162200,2023-02-15
"ЖК «URAL», ",nan,4 квартал 2024,ООО «СЗ ВЕРТИКАЛЬ»,7-15,47.0,1,167800,2023-02-15
"ЖК «URAL», ",nan,4 квартал 2024,ООО «СЗ ВЕРТИКАЛЬ»,16-23,47.0,1,172300,2023-02-15
"ЖК «URAL», ",nan,4 квартал 2024,ООО «СЗ ВЕРТИКАЛЬ»,3-6,60.0,2,149800,2023-02-15
"ЖК «URAL», ",nan,4 квартал 2024,ООО «СЗ ВЕРТИКАЛЬ»,7-15,60.0,2,152100,2023-02-15
"ЖК «URAL», ",nan,4 квартал 2024,ООО «СЗ ВЕРТИКАЛЬ»,16-23,60.0,2,157700,2023-02-15
"ЖК «URAL», ",nan,4 квартал 2024,ООО «СЗ ВЕРТИКАЛЬ»,3-6,78.0,3,133600,2023-02-15
"ЖК «URAL», ",nan,4 квартал 2024,ООО «СЗ ВЕРТИКАЛЬ»,7-15,78.0,3,137000,2023-02-15
"ЖК «URAL», ",nan,4 квартал 2024,ООО «СЗ ВЕРТИКАЛЬ»,16-23,78.0,3,142700,2023-02-15
"ЖК «URAL», ",nan,4 квартал 2024,ООО «СЗ ВЕРТИКАЛЬ»,3-6,91.0,3,125000,2023-02-15
"ЖК «URAL», ",nan,4 квартал 2024,ООО «СЗ ВЕРТИКАЛЬ»,7-15,91.0,3,131800,2023-02-15
"ЖК «URAL», ",nan,4 квартал 2024,ООО «СЗ ВЕРТИКАЛЬ»,16-23,91.0,3,136300,2023-02-15
ЖК «Зеленодар»,4A,2 квартал 2023,"ООО «Модо Капитал», ",1,40.0,1,117700,2023-02-15
ЖК «Зеленодар»,4A,2 квартал 2023,"ООО «Модо Капитал», ",2-4,40.0,1,119900,2023-02-15
ЖК «Зеленодар»,4A,2 квартал 2023,"ООО «Модо Капитал», ",5-8,40.0,1,122100,2023-02-15
ЖК «Зеленодар»,4A,2 квартал 2023,"ООО «Модо Капитал», ",9-12,40.0,1,124900,2023-02-15
ЖК «Зеленодар»,4A,2 квартал 2023,"ООО «Модо Капитал», ",13-16,40.0,1,127100,2023-02-15
ЖК «Зеленодар»,4A,2 квартал 2023,"ООО «Модо Капитал», ",1,70.0,2,112900,2023-02-15
ЖК «Зеленодар»,4A,2 квартал 2023,"ООО «Модо Капитал», ",2-4,70.0,2,114000,2023-02-15
ЖК «Зеленодар»,4A,2 квартал 2023,"ООО «Модо Капитал», ",5-8,70.0,2,115100,2023-02-15
ЖК «Зеленодар»,4A,2 квартал 2023,"ООО «Модо Капитал», ",9-12,70.0,2,116200,2023-02-15
ЖК «Зеленодар»,4A,2 квартал 2023,"ООО «Модо Капитал», ",13-16,70.0,2,117300,2023-02-15
ЖК «Зеленодар»,4A,2 квартал 2023,"ООО «Модо Капитал», ",2-4,91.0,3,98500,2023-02-15
ЖК «Зеленодар»,4A,2 квартал 2023,"ООО «Модо Капитал», ",5-8,91.0,3,99100,2023-02-15
ЖК «Зеленодар»,4A,2 квартал 2023,"ООО «Модо Капитал», ",9-12,91.0,3,100200,2023-02-15
ЖК «Зеленодар»,4A,2 квартал 2023,"ООО «Модо Капитал», ",13-16,91.0,3,101300,2023-02-15
ЖК «Зеленодар»,4Б,3 квартал 2023,"ООО «Модо Капитал», ",2,39.0,1,126100,2023-02-15
ЖК «Зеленодар»,4Б,3 квартал 2023,"ООО «Модо Капитал», ",3-4,39.0,1,128900,2023-02-15
ЖК «Зеленодар»,4Б,3 квартал 2023,"ООО «Модо Капитал», ",5-8,39.0,1,130000,2023-02-15
ЖК «Зеленодар»,4Б,3 квартал 2023,"ООО «Модо Капитал», ",9-12,39.0,1,133900,2023-02-15
ЖК «Зеленодар»,4Б,3 квартал 2023,"ООО «Модо Капитал», ",13-16,39.0,1,132200,2023-02-15
ЖК «Зеленодар»,4Б,3 квартал 2023,"ООО «Модо Капитал», ",2,42.0,1,122800,2023-02-15
ЖК «Зеленодар»,4Б,3 квартал 2023,"ООО «Модо Капитал», ",3-4,42.0,1,126100,2023-02-15
ЖК «Зеленодар»,4Б,3 квартал 2023,"ООО «Модо Капитал», ",5-8,42.0,1,127800,2023-02-15
ЖК «Зеленодар»,4Б,3 квартал 2023,"ООО «Модо Капитал», ",9-12,42.0,1,127800,2023-02-15
ЖК «Зеленодар»,4Б,3 квартал 2023,"ООО «Модо Капитал», ",13-16,42.0,1,128900,2023-02-15
ЖК «Зеленодар»,4Б,3 квартал 2023,"ООО «Модо Капитал», ",2-8,70.0,2,110100,2023-02-15
ЖК «Зеленодар»,4Б,3 квартал 2023,"ООО «Модо Капитал», ",9-12,70.0,2,113900,2023-02-15
ЖК «Зеленодар»,4Б,3 квартал 2023,"ООО «Модо Капитал», ",13-16,70.0,2,111700,2023-02-15
ЖК «Зеленодар»,4Б,3 квартал 2023,"ООО «Модо Капитал», ",2-4,90.0,3,97900,2023-02-15
ЖК «Зеленодар»,4Б,3 квартал 2023,"ООО «Модо Капитал», ",5-8,90.0,3,98500,2023-02-15
ЖК «Зеленодар»,4Б,3 квартал 2023,"ООО «Модо Капитал», ",9-12,90.0,3,99600,2023-02-15
ЖК «Зеленодар»,4Б,3 квартал 2023,"ООО «Модо Капитал», ",13-16,90.0,3,105700,2023-02-15
ЖК «Зеленодар»,2,1 квартал 2023,"ООО «Модо Капитал», ",2-4,27.0,1,137100,2023-02-15
ЖК «Зеленодар»,2,1 квартал 2023,"ООО «Модо Капитал», ",5-9,27.0,1,138800,2023-02-15
ЖК «Зеленодар»,2,1 квартал 2023,"ООО «Модо Капитал», ",10-14,27.0,1,138200,2023-02-15
ЖК «Зеленодар»,2,1 квартал 2023,"ООО «Модо Капитал», ",2-4,54.0,2,115800,2023-02-15
ЖК «Зеленодар»,2,1 квартал 2023,"ООО «Модо Капитал», ",5-9,54.0,2,118000,2023-02-15
ЖК «Зеленодар»,2,1 квартал 2023,"ООО «Модо Капитал», ",10-14,54.0,2,116900,2023-02-15
ЖК «Зеленодар»,2,1 квартал 2023,"ООО «Модо Капитал», ",2-4,67.0,2,108900,2023-02-15
ЖК «Зеленодар»,2,1 квартал 2023,"ООО «Модо Капитал», ",5-9,67.0,2,110000,2023-02-15
ЖК «Зеленодар»,2,1 квартал 2023,"ООО «Модо Капитал», ",10-14,67.0,2,111700,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",2,35.0,1,123000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",3-4,35.0,1,123000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",5-8,35.0,1,124000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",9-12,35.0,1,127000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",13-16,35.0,1,130000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",2,42.0,1,119000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",3-4,42.0,1,120000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",5-8,42.0,1,121000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",9-12,42.0,1,123000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",13-16,42.0,1,127000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",2,51.0,1,117000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",3-4,51.0,1,118000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",5-8,51.0,1,119000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",9-12,51.0,1,121000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",13-16,51.0,1,124000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",2,36.0,2,123000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",3-4,36.0,2,123000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",5-8,36.0,2,124000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",9-12,36.0,2,127000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",13-16,36.0,2,130000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",2,43.0,2,119000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",3-4,43.0,2,120000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",5-8,43.0,2,121000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",9-12,43.0,2,123000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",13-16,43.0,2,127000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",2,47.0,2,116000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",3-4,47.0,2,117000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",5-8,47.0,2,118000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",9-12,47.0,2,119000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",13-16,47.0,2,123000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",2,54.0,2,115000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",3-4,54.0,2,116000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",5-8,54.0,2,117000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",9-12,54.0,2,118000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",13-16,54.0,2,122000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",2,63.0,2,112000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",3-4,63.0,2,112000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",5-8,63.0,2,113000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",9-12,63.0,2,115000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",13-16,63.0,2,118000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",2,80.0,3,109000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",3-4,80.0,3,110000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",5-8,80.0,3,111000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",9-12,80.0,3,113000,2023-02-15
ЖК «Зеленодар»,5A,1 квартал 2024,"ООО «Модо Капитал», ",13-16,80.0,3,116000,2023-02-15
ЖК «Fresh»,2,3 квартал 2022,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,3-9,,1,153000,2023-02-15
ЖК «Fresh»,2,3 квартал 2022,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,10-18,,1,155400,2023-02-15
ЖК «Fresh»,2,3 квартал 2022,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,19-24,,1,156600,2023-02-15
ЖК «Fresh»,2,3 квартал 2022,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,3-9,,2,123600,2023-02-15
ЖК «Fresh»,2,3 квартал 2022,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,10-18,,2,126100,2023-02-15
ЖК «Fresh»,2,3 квартал 2022,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,19-24,,2,127300,2023-02-15
ЖК «Fresh»,2,3 квартал 2022,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,3-9,89.0,3,118700,2023-02-15
ЖК «Fresh»,2,3 квартал 2022,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,10-18,89.0,3,119900,2023-02-15
ЖК «Fresh»,2,3 квартал 2022,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,19-24,89.0,3,121000,2023-02-15
ЖК «Fresh»,2,3 квартал 2022,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,3-9,96.0,3,106400,2023-02-15
ЖК «Fresh»,2,3 квартал 2022,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,10-18,96.0,3,107600,2023-02-15
ЖК «Fresh»,2,3 квартал 2022,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,19-24,96.0,3,108900,2023-02-15
ЖК «Fresh»,2,3 квартал 2022,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,3-9,98.0,3,102800,2023-02-15
ЖК «Fresh»,2,3 квартал 2022,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,10-18,98.0,3,104000,2023-02-15
ЖК «Fresh»,2,3 квартал 2022,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,19-24,98.0,3,105200,2023-02-15
ЖК «Fresh»,2,3 квартал 2022,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,3-9,104.0,3,117500,2023-02-15
ЖК «Fresh»,2,3 квартал 2022,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,10-18,104.0,3,118700,2023-02-15
ЖК «Fresh»,2,3 квартал 2022,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,19-24,104.0,3,119900,2023-02-15
ЖК «Fresh»,3,2 квартал 2023,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,3-6,,1,143900,2023-02-15
ЖК «Fresh»,3,2 квартал 2023,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,7-10,,1,146100,2023-02-15
ЖК «Fresh»,3,2 квартал 2023,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,11-16,,1,147200,2023-02-15
ЖК «Fresh»,3,2 квартал 2023,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,17-19,,1,149400,2023-02-15
ЖК «Fresh»,3,2 квартал 2023,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,20-24,,1,150500,2023-02-15
ЖК «Fresh»,3,2 квартал 2023,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,3-6,,2,134600,2023-02-15
ЖК «Fresh»,3,2 квартал 2023,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,7-10,,2,134600,2023-02-15
ЖК «Fresh»,3,2 квартал 2023,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,11-16,,2,135700,2023-02-15
