link,floor,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,pred_price,diff,marker
https://krasnodar.cian.ru/sale/flat/273310825/,5,3,68.0,3600000,1981,45.0,6.0,4274717.134369687,18.7421426213802,overpriced
https://krasnodar.cian.ru/sale/flat/281026690/,9,1,34.2,3600000,2020,17.0,8.7,3747879.605012327,4.107766805897971,overpriced
https://krasnodar.cian.ru/sale/flat/278489801/,1,1,40.4,3600000,2021,29.0,9.4,3762977.3265177608,4.527147958826688,overpriced
https://novorossiysk.cian.ru/sale/flat/277487638/,6,1,38.0,3600000,-1,17.0,15.0,4005966.6369251623,11.276851025698953,overpriced
https://krasnodar.cian.ru/sale/flat/280586755/,5,1,46.0,3650000,2022,18.0,14.0,4196314.6264876155,14.967524013359329,overpriced
https://krasnodar.cian.ru/sale/flat/277328194/,2,1,43.6,3650000,2022,27.2,13.9,4013101.4375093393,9.947984589296967,overpriced
https://krasnodar.cian.ru/sale/flat/281460220/,1,1,38.0,3700000,2016,16.5,9.8,3542999.4064872987,-4.243259284127063,underpriced
https://krasnodar.cian.ru/sale/flat/278689446/,2,1,38.8,3700000,-1,32.7,-1.0,3866202.730911288,4.491965700305079,overpriced
https://krasnodar.cian.ru/sale/flat/276861334/,8,1,37.0,3700000,1995,18.8,7.7,3815702.900747423,3.1271054256060284,overpriced
https://krasnodar.cian.ru/sale/flat/277125511/,15,1,42.56,3700000,2021,10.2,18.8,4226024.2780635515,14.216872380095985,overpriced
https://krasnodar.cian.ru/sale/flat/276152109/,15,1,43.41,3780000,2011,18.2,11.8,4072098.196018773,7.727465503142146,overpriced
https://krasnodar.cian.ru/sale/flat/275053078/,7,1,45.0,3750000,-1,25.0,10.0,4000638.468260638,6.683692486950346,overpriced
https://krasnodar.cian.ru/sale/flat/276102903/,1,2,40.3,3750000,1963,24.0,6.0,3492271.9794071736,-6.872747215808705,underpriced
https://krasnodar.cian.ru/sale/flat/276103222/,14,1,38.7,3800000,2022,15.6,10.9,3924648.518844216,3.2802241801109506,overpriced
https://krasnodar.cian.ru/sale/flat/279671388/,2,1,30.0,3800000,-1,16.0,10.0,3683030.640550993,-3.0781410381317653,underpriced
https://krasnodar.cian.ru/sale/flat/278832532/,17,1,45.5,3800000,2022,41.9,-1.0,4314681.715325187,13.544255666452289,overpriced
https://krasnodar.cian.ru/sale/flat/276198270/,15,1,38.9,3800000,2018,17.0,11.0,3928039.1519851633,3.369451368030614,overpriced
https://krasnodar.cian.ru/sale/flat/282155254/,1,2,41.0,3850000,1966,25.4,5.9,3522878.3403425077,-8.49666648461019,underpriced
https://krasnodar.cian.ru/sale/flat/279059263/,15,1,41.5,3850000,-1,18.8,12.5,3996678.8467017445,3.8098401740712853,overpriced
https://krasnodar.cian.ru/sale/flat/277335603/,9,1,39.5,3850000,2021,12.7,14.8,4127513.256903007,7.208136542935251,overpriced
https://krasnodar.cian.ru/sale/flat/282602569/,1,2,44.1,3900000,1973,29.2,6.0,3591070.154276918,-7.921278095463638,underpriced
https://krasnodar.cian.ru/sale/flat/282447077/,7,1,35.0,3900000,2019,14.0,9.0,3742203.848502334,-4.046055166606815,underpriced
https://krasnodar.cian.ru/sale/flat/277375746/,1,3,73.4,3900000,1959,52.5,7.7,3707648.4937921907,-4.932089902764342,underpriced
https://krasnodar.cian.ru/sale/flat/280930101/,8,1,45.0,3900000,2016,18.0,12.4,4105739.5373704173,5.275372753087622,overpriced
https://krasnodar.cian.ru/sale/flat/260559310/,1,1,34.3,3940000,2019,15.4,10.3,3467908.020634157,-11.98202993314322,underpriced
https://krasnodar.cian.ru/sale/flat/279379028/,5,2,58.2,3950000,2021,35.8,11.0,4719736.127410807,19.486990567362195,overpriced
https://krasnodar.cian.ru/sale/flat/280924317/,4,2,48.6,3950000,2013,27.7,12.0,4371128.667365367,10.661485249756117,overpriced
https://krasnodar.cian.ru/sale/flat/282232686/,3,1,38.45,4000000,2014,15.0,10.0,3819619.3932013777,-4.509515169965558,underpriced
https://krasnodar.cian.ru/sale/flat/269033726/,6,2,52.3,4000000,2021,26.0,12.0,4384396.699927914,9.609917498197849,overpriced
https://krasnodar.cian.ru/sale/flat/278073300/,14,1,43.0,4000000,2013,22.0,14.0,4187050.7437380413,4.676268593451032,overpriced
https://krasnodar.cian.ru/sale/flat/272897562/,2,1,38.0,4000000,2015,25.0,11.0,3779625.481554154,-5.509362961146154,underpriced
https://krasnodar.cian.ru/sale/flat/272340375/,6,1,36.0,4050000,2016,18.0,10.0,3811930.3641827907,-5.878262612770599,underpriced
https://krasnodar.cian.ru/sale/flat/275885459/,1,3,69.59,4100000,1985,46.3,9.0,3800677.2039346173,-7.3005560015947,underpriced
https://krasnodar.cian.ru/sale/flat/280044186/,3,1,34.0,4100000,2020,18.0,12.0,3735689.190782669,-8.885629493105634,underpriced
https://krasnodar.cian.ru/sale/flat/278601561/,6,1,31.2,4100000,2016,13.7,11.1,3702578.7720491076,-9.693200681729083,underpriced
https://krasnodar.cian.ru/sale/flat/271678959/,13,1,34.0,4100000,2020,12.0,10.0,3763059.482240602,-8.218061408765807,underpriced
https://krasnodar.cian.ru/sale/flat/276188445/,4,1,42.0,4150000,2016,16.6,10.8,4022099.1476280573,-3.0819482499263304,underpriced
https://krasnodar.cian.ru/sale/flat/231294170/,6,1,43.0,4200000,2012,20.0,12.0,4041798.011878334,-3.76671400289681,underpriced
https://krasnodar.cian.ru/sale/flat/283391431/,2,1,39.5,4200000,2014,20.0,12.0,3797663.143668674,-9.579448960269668,underpriced
https://krasnodar.cian.ru/sale/flat/278588716/,1,2,53.2,4200000,2014,31.2,8.9,4001350.9277753513,-4.7297398148725875,underpriced
https://krasnodar.cian.ru/sale/flat/268983931/,1,2,33.0,4200000,1918,20.2,5.0,3509104.831393692,-16.449884966816853,underpriced
https://sochi.cian.ru/sale/flat/281540501/,1,1,19.5,4200000,2018,12.0,5.0,3281049.4266453953,-21.879775556062015,underpriced
https://krasnodar.cian.ru/sale/flat/278796905/,18,1,38.0,4200000,2016,18.0,11.1,3917325.439816903,-6.730346671026123,underpriced
https://krasnodar.cian.ru/sale/flat/277560361/,3,1,31.0,4200000,2021,25.0,-1.0,3749572.770175675,-10.72445785296012,underpriced
https://krasnodar.cian.ru/sale/flat/279821611/,1,2,56.2,4299228,-1,32.4,10.1,3420170.4596282155,-20.44686953964257,underpriced
https://anapa.cian.ru/sale/flat/281452222/,12,1,26.0,4250000,2022,16.0,-1.0,3590713.56551356,-15.512621987916235,underpriced
https://krasnodar.cian.ru/sale/flat/273843903/,10,1,27.0,4300000,2018,22.0,5.0,3648695.1291952413,-15.14662490243625,underpriced
https://sochi.cian.ru/sale/flat/279391164/,2,-1,24.0,4300000,-1,20.0,-1.0,3712963.3166062306,-13.652015892878358,underpriced
https://krasnodar.cian.ru/sale/flat/281853068/,9,1,40.0,4300000,2019,19.2,10.2,3992265.3737599384,-7.156619214885153,underpriced
https://krasnodar.cian.ru/sale/flat/279605151/,8,1,42.1,4300000,2017,16.3,11.1,4056791.3702865723,-5.65601464449832,underpriced
https://krasnodar.cian.ru/sale/flat/278538252/,14,2,53.0,4300000,2020,30.0,15.0,4756953.785446555,10.626832219687333,overpriced
https://novorossiysk.cian.ru/sale/flat/274329810/,3,1,45.5,4399999,2020,16.8,10.9,3996439.372158646,-9.171811808169817,underpriced
https://krasnodar.cian.ru/sale/flat/271571242/,11,1,45.0,4350000,2017,16.0,13.0,4141272.9475518363,-4.7983230447853735,underpriced
https://krasnodar.cian.ru/sale/flat/264198881/,7,2,61.3,4400000,2012,35.0,15.0,4977581.908039003,13.126861546340969,overpriced
https://novorossiysk.cian.ru/sale/flat/278777275/,4,1,31.9,4400000,1962,17.8,6.5,3653932.982683227,-16.956068575381206,underpriced
https://krasnodar.cian.ru/sale/flat/280616187/,15,1,43.3,4400000,2019,20.0,-1.0,4006078.715378786,-8.952756468663955,underpriced
https://krasnodar.cian.ru/sale/flat/276285299/,9,1,37.3,4476000,2022,14.0,14.0,4028617.452094609,-9.995141820942607,underpriced
https://krasnodar.cian.ru/sale/flat/277561590/,14,1,39.0,4450000,2013,20.0,10.0,3902322.9933220576,-12.307348464672863,underpriced
https://krasnodar.cian.ru/sale/flat/282903709/,1,2,57.0,4500000,2011,43.0,12.0,4181418.332829517,-7.079592603788515,underpriced
https://krasnodar.cian.ru/sale/flat/277315045/,2,1,35.0,4500000,1973,20.0,7.0,3497103.3376504,-22.286592496657775,underpriced
https://sochi.cian.ru/sale/flat/280954958/,2,1,22.0,4500000,-1,20.0,2.0,3715932.4373182706,-17.423723615149544,underpriced
https://krasnodar.cian.ru/sale/flat/277605814/,1,2,38.7,4500000,1975,25.4,6.1,3441971.4217538014,-23.511746183248857,underpriced
https://krasnodar.cian.ru/sale/flat/281460830/,1,1,40.0,4500000,2022,18.0,9.7,3673598.487497837,-18.364478055603627,underpriced
https://sochi.cian.ru/sale/flat/279757811/,4,1,15.0,4500000,1982,13.0,2.0,3570154.2030766984,-20.663239931628926,underpriced
https://krasnodar.cian.ru/sale/flat/279515133/,17,1,38.5,4500000,2017,15.5,12.6,3959376.4611665555,-12.013856418520987,underpriced
https://krasnodar.cian.ru/sale/flat/280239249/,2,1,24.7,4531339,-1,15.0,3.0,3669894.857386672,-19.010807679878464,underpriced
https://krasnodar.cian.ru/sale/flat/263967543/,3,1,37.3,4600000,2021,19.0,9.0,3802546.2385753295,-17.33595133531892,underpriced
https://krasnodar.cian.ru/sale/flat/272834427/,4,1,33.0,4600000,-1,12.5,10.0,3809541.314695062,-17.18388446315082,underpriced
https://krasnodar.cian.ru/sale/flat/281836399/,13,2,53.5,4600000,-1,32.0,15.0,4151140.568068115,-9.757813737649673,underpriced
https://krasnodar.cian.ru/sale/flat/280706982/,7,1,34.0,4600000,2015,19.0,9.0,3724533.814586581,-19.03187359594389,underpriced
https://krasnodar.cian.ru/sale/flat/278607789/,3,1,52.0,4600000,-1,21.0,19.0,3980947.351447712,-13.457666272875823,underpriced
https://anapa.cian.ru/sale/flat/281305425/,14,1,42.0,4650000,2017,20.0,11.0,4077215.1424153885,-12.317953926550786,underpriced
https://krasnodar.cian.ru/sale/flat/280202366/,7,1,38.9,4650000,2017,19.9,10.0,3899023.2185230036,-16.150038311333255,underpriced
https://krasnodar.cian.ru/sale/flat/272808407/,12,1,28.0,4680000,2022,15.0,-1.0,3595217.0080707273,-23.17912375917249,underpriced
https://krasnodar.cian.ru/sale/flat/281101716/,3,1,35.6,4700000,1990,18.5,8.4,3687947.379938197,-21.533034469400068,underpriced
https://krasnodar.cian.ru/sale/flat/274839763/,1,2,44.5,4700000,1975,27.6,5.8,3567928.7013282785,-24.086623375994073,underpriced
https://krasnodar.cian.ru/sale/flat/280879917/,1,1,30.0,4700000,1967,16.6,9.0,3290845.421967089,-29.98201229857257,underpriced
https://novorossiysk.cian.ru/sale/flat/276323066/,3,1,32.0,4700000,1980,20.0,6.0,3597827.1868026843,-23.45048538717693,underpriced
https://krasnodar.cian.ru/sale/flat/270750739/,1,2,57.0,4750000,2011,30.0,13.0,4196848.101106744,-11.645303134594858,underpriced
https://krasnodar.cian.ru/sale/flat/282862876/,1,3,65.0,4800000,1916,40.0,10.0,3489945.624941308,-27.292799480389416,underpriced
https://anapa.cian.ru/sale/flat/279062469/,2,1,35.0,4800000,2012,16.0,10.0,3604800.474120095,-24.899990122498025,underpriced
https://krasnodar.cian.ru/sale/flat/279752879/,11,1,40.0,4800000,2022,18.0,12.0,4021905.7708046963,-16.21029644156883,underpriced
https://krasnodar.cian.ru/sale/flat/279653457/,17,1,42.0,4890000,2017,18.0,12.0,4095712.993862199,-16.243088060077728,underpriced
https://krasnodar.cian.ru/sale/flat/280329797/,1,2,60.0,4850000,2015,28.2,14.8,4415142.027772044,-8.966143757277447,underpriced
https://krasnodar.cian.ru/sale/flat/277400873/,5,2,50.0,4900000,1965,28.0,-1.0,4098766.986507116,-16.351694152916004,underpriced
https://krasnodar.cian.ru/sale/flat/279004402/,3,1,39.1,4900000,2017,18.0,10.0,3849726.5972100142,-21.43415107734665,underpriced
https://krasnodar.cian.ru/sale/flat/280209896/,15,1,40.5,4900000,2018,16.0,13.0,4065051.515163721,-17.039764996658754,underpriced
https://krasnodar.cian.ru/sale/flat/273790417/,2,1,41.7,4900000,2012,22.0,10.0,3836343.6019310774,-21.70727342997801,underpriced
https://krasnodar.cian.ru/sale/flat/257283764/,4,2,60.0,5800000,2014,34.0,10.0,4615457.940885263,-20.423138950254092,underpriced
